"Gene ID","Product Description","Log2 FC MF/PF","-Log10(P-Value)","significance","Log2 FC PF/MF","FC MF/PF","P value FC MF/PF"
"Tb927.11.7710","Gp63-1 surface protease homolog, putative",2.69865217939052,4.37571790416433,"Up in MF",-2.69865217939052,6.49195130891112,4.21e-05
"Tb927.11.7720","Gp63-1 surface protease homolog, putative",2.53212505094508,4.64781748188864,"Up in MF",-2.53212505094508,5.78423052609498,2.25e-05
"Tb927.11.7740","dynein light chain, putative",-0.153379106263985,0.22548303427145,"Not Significant",0.153379106263985,0.89914200776743,0.595
"Tb927.11.7750","MSP-A, putative",2.70904410315607,5.06499684854635,"Up in MF",-2.70904410315607,6.5388825183475,8.61e-06
"Tb927.11.7760","MSP-A, putative",2.75157640168409,4.47495519296315,"Up in MF",-2.75157640168409,6.73452597411332,3.35e-05
"Tb927.11.7770","oxidoreductase-like protein",-0.140705327471433,0.703334809738469,"Not Significant",0.140705327471433,0.907075581500232,0.198
"Tb927.11.7780","Mitochondrial import receptor subunit ATOM46",-1.85862313578251,4.34678748622466,"Down in MF",1.85862313578251,0.275739310636391,4.5e-05
"Tb927.11.7790","hypothetical protein, conserved",-0.20155098174183,1.27408836770495,"Not Significant",0.20155098174183,0.869615173297276,0.0532
"Tb927.11.780","hypothetical protein, conserved",-0.305717367272366,0.856985199745905,"Not Significant",0.305717367272366,0.809039828657621,0.139
"Tb927.11.7800","hypothetical protein, conserved",1.31972470929235,3.24488773360493,"Up in MF",-1.31972470929235,2.49618473792807,0.000569
"Tb927.11.7810","hypothetical protein",1.10159006771315,2.71669877129645,"Up in MF",-1.10159006771315,2.14591073975831,0.00192
"Tb927.11.7820","endonuclease/exonuclease/phosphatase, putative",1.18319197290344,3.25649023527157,"Up in MF",-1.18319197290344,2.27078634745722,0.000554
"Tb927.11.7830","hypothetical protein, conserved",0.452595072839339,2.88605664769316,"Not Significant",-0.452595072839339,1.36849965674646,0.0013
"Tb927.11.7840","ribonucleoside-diphosphate reductase large chain",-0.310424093011911,1.42021640338319,"Not Significant",0.310424093011911,0.80640467456593,0.038
"Tb927.11.7850","hypothetical protein, conserved",0.0266711708304412,0.0757207139381184,"Not Significant",-0.0266711708304412,1.01865899025502,0.84
"Tb927.11.7860","DNA replication licensing factor MCM2",0.570224174319702,3.15614457737684,"Not Significant",-0.570224174319702,1.48475426243086,0.000698
"Tb927.11.7870","hypothetical protein, conserved",0.0654557550896155,0.168130225719498,"Not Significant",-0.0654557550896155,1.04641545583035,0.679
"Tb927.11.7880","hypothetical protein, conserved",0.755943922842102,3.24184537803261,"Not Significant",-0.755943922842102,1.68873613286462,0.000573
"Tb927.11.7890","zinc finger CCCH domain containing protein 44",-0.00305368742385851,0,"Not Significant",0.00305368742385851,0.997885583705992,1
"Tb927.11.790","protein kinase, putative",0.911037313880648,3.61978875828839,"Not Significant",-0.911037313880648,1.88039703899933,0.00024
"Tb927.11.7900","mitochondrial RNA binding protein 16",-1.80888892332623,3.88605664769316,"Down in MF",1.80888892332623,0.285410650410501,0.00013
"Tb927.11.7910","hypothetical protein",0.0147707176873008,0,"Not Significant",-0.0147707176873008,1.01029087184763,1
"Tb927.11.7920","hypothetical protein, conserved",0.138668899571584,0.270025714300444,"Not Significant",-0.138668899571584,1.10088891363522,0.537
"Tb927.11.7930","RNA polymerase B subunit RPB8, putative",-0.102609730316298,0.1438755557577,"Not Significant",0.102609730316298,0.931346728393337,0.718
"Tb927.11.7940","calmodulin, putative",-0.0205220079623138,0,"Not Significant",0.0205220079623138,0.985875922094717,1
"Tb927.11.7950","kinetoplastid-specific dual specificity phosphatase, putative",0.197659386917876,1.21112488422458,"Not Significant",-0.197659386917876,1.14683622996395,0.0615
"Tb927.11.7960","kinetoplast poly(A) polymerase 1",-0.242618524554457,1.70553377383841,"Not Significant",0.242618524554457,0.845209844096402,0.0197
"Tb927.11.7970","hypothetical protein, conserved",0.111850612402243,0.537602002101044,"Not Significant",-0.111850612402243,1.08061350131977,0.29
"Tb927.11.7980","hypothetical protein",0.418164837152156,1.26680273489343,"Not Significant",-0.418164837152156,1.33622674213538,0.0541
"Tb927.11.7990","hypothetical protein",1.50553694044066,1.86646109162978,"Up in MF",-1.50553694044066,2.83930324411882,0.0136
"Tb927.11.800","prefoldin subunit, putative",-0.88243595091457,1.76955107862173,"Not Significant",0.88243595091457,0.542450744411431,0.017
"Tb927.11.8000","hypothetical protein, conserved",-0.00695827078729551,0,"Not Significant",0.00695827078729551,0.995188506719949,1
"Tb927.11.8010","DNA repair protein, putative",0.228894180603602,1.12205304837081,"Not Significant",-0.228894180603602,1.17193632084884,0.0755
"Tb927.11.8020","hypothetical protein, conserved",0.349142738122171,1.63827216398241,"Not Significant",-0.349142738122171,1.27380349733382,0.023
"Tb927.11.8030","hypothetical protein, conserved",0.0558503537597618,0.184422251675733,"Not Significant",-0.0558503537597618,1.03947160844723,0.654
"Tb927.11.8040","hypothetical protein, conserved",-0.344596642471394,1.59859945921846,"Not Significant",0.344596642471394,0.787528127736585,0.0252
"Tb927.11.8050","Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative",-0.77374336694201,3.0670191780768,"Not Significant",0.77374336694201,0.584897867025864,0.000857
"Tb927.11.8060","SNARE associated Golgi protein, putative",-0.250278119992693,1.61798295742513,"Not Significant",0.250278119992693,0.840734324474187,0.0241
"Tb927.11.8070","Domain of unknown function (DUF4539), putative",-0.173933246522444,0.419075024324381,"Not Significant",0.173933246522444,0.886422713011428,0.381
"Tb927.11.8080","btb/poz domain containing protein, putative",0.205967722687916,1.4907974776689,"Not Significant",-0.205967722687916,1.15345979849847,0.0323
"Tb927.11.8090","protein phosphatase 1, putative",0.015964481088736,0.0105501823333082,"Not Significant",-0.015964481088736,1.01112718676218,0.976
"Tb927.11.810","hypothetical protein, conserved",0.495081807751353,2.03105031901866,"Not Significant",-0.495081807751353,1.4094006726766,0.00931
"Tb927.11.8100","Ankyrin repeats (3 copies), putative",-0.478187041710547,2.67778070526608,"Not Significant",0.478187041710547,0.717879178084651,0.0021
"Tb927.11.8110","hypothetical protein, conserved",-0.143155776588504,0.617982957425132,"Not Significant",0.143155776588504,0.905536201468615,0.241
"Tb927.11.8120","protein transport protein SEC13, putative",0.259050851152286,1.10902040301031,"Not Significant",-0.259050851152286,1.19669114265836,0.0778
"Tb927.11.8130","ATP synthase subunit H, putative",0.73358841092308,1.97881070093006,"Not Significant",-0.73358841092308,1.66276975448588,0.0105
"Tb927.11.8140","ER lumen retaining receptor protein, putative",-0.266306373596098,1.64781748188864,"Not Significant",0.266306373596098,0.831445512198324,0.0225
"Tb927.11.8150","ULK family pseudokinase, putative",0.313676094224836,1.93930215964639,"Not Significant",-0.313676094224836,1.24287059526241,0.0115
"Tb927.11.8160","dynein heavy chain, putative",-0.133885467517685,0.469800301796918,"Not Significant",0.133885467517685,0.911373629773971,0.339
"Tb927.11.8170","Mitogen-activated protein kinase 8, putative",1.62212060908131,4.26201267366657,"Up in MF",-1.62212060908131,3.07827177260711,5.47e-05
"Tb927.11.8180","hypothetical protein, conserved",0.00816711615574627,0,"Not Significant",-0.00816711615574627,1.00567706735312,1
"Tb927.11.8190","DNA repair protein RAD51",0.212909680745618,1.40671393297954,"Not Significant",-0.212909680745618,1.15902338951099,0.0392
"Tb927.11.820","hypothetical protein",0.338393485392666,1.42712839779952,"Not Significant",-0.338393485392666,1.26434789383528,0.0374
"Tb927.11.8200","ribosomal protein S26, putative",-1.16534811258753,2.71444269099223,"Down in MF",1.16534811258753,0.445856664522138,0.00193
"Tb927.11.8210","RAD50 DNA repair-like protein",-0.379825251061541,1.25492520841794,"Not Significant",0.379825251061541,0.768530674617008,0.0556
"Tb927.11.8220","aurora B kinase",-0.69591346233143,3.3767507096021,"Not Significant",0.69591346233143,0.617318331152187,0.00042
"Tb927.11.8230","hypothetical protein, conserved",-0.072045911651707,0.202732459169284,"Not Significant",0.072045911651707,0.951288002505964,0.627
"Tb927.11.8240","TPR repeat, putative",0.642041396915524,3.35556141053216,"Not Significant",-0.642041396915524,1.56053573795976,0.000441
"Tb927.11.8250","hypothetical protein, conserved",-0.0201256765938197,0,"Not Significant",0.0201256765938197,0.98614679516046,1
"Tb927.11.8260","carbonic anhydrase-like protein",0.105872035393846,0.705533773838407,"Not Significant",-0.105872035393846,1.07614466834139,0.197
"Tb927.11.8270","hypothetical protein, conserved",-0.570851081588443,2.59345981956604,"Not Significant",0.570851081588443,0.673219522371397,0.00255
"Tb927.11.8280","hypothetical protein, conserved",0.0694067876907605,0.23284413391782,"Not Significant",-0.0694067876907605,1.04928514623306,0.585
"Tb927.11.8290","DIS3-like exonuclease, putative",-0.753441620786957,3.26841123481326,"Not Significant",0.753441620786957,0.593186791690908,0.000539
"Tb927.11.830","hypothetical protein, conserved",0.339244640144215,1.99139982823808,"Not Significant",-0.339244640144215,1.26509404822144,0.0102
"Tb927.11.8300","hypothetical protein, conserved",0.0675276357930026,0.248720896016658,"Not Significant",-0.0675276357930026,1.04791931178143,0.564
"Tb927.11.8310","class I transcription factor A, subunit 4",0.286635527867031,1.35066514128786,"Not Significant",-0.286635527867031,1.21979231175794,0.0446
"Tb927.11.8320","hypothetical protein, conserved",0.118055199740905,0.437707135543525,"Not Significant",-0.118055199740905,1.08527089522838,0.365
"Tb927.11.8330","hypothetical protein, conserved",3.43943817366491,4.86646109162978,"Up in MF",-3.43943817366491,10.8486090410432,1.36e-05
"Tb927.11.8340","hypothetical protein",3.07581547796463,4.24260397120698,"Up in MF",-3.07581547796463,8.43165290112235,5.72e-05
"Tb927.11.8350","katanin, putative",0.394918997281117,2.15676722190199,"Not Significant",-0.394918997281117,1.31486893244135,0.00697
"Tb927.11.8360","hypothetical protein",0.411945522846109,1.6345120151091,"Not Significant",-0.411945522846109,1.33047880034042,0.0232
"Tb927.11.8370","hypothetical protein, conserved",-0.801617453339626,4.19586056766465,"Not Significant",0.801617453339626,0.573705616380852,6.37e-05
"Tb927.11.8380","NADPH--cytochrome P450 reductase, putative",0.568615890421739,2.90308998699194,"Not Significant",-0.568615890421739,1.48310001409187,0.00125
"Tb927.11.8390","hypothetical protein, conserved",0.658089017220128,3.67571754470231,"Not Significant",-0.658089017220128,1.57799104396004,0.000211
"Tb927.11.840.1","sodium/hydrogen exchanger, putative",0,0,"Not Significant",0,1,1
"Tb927.11.840.2","sodium/hydrogen exchanger, putative",-0.433425377554628,1.57024771999759,"Not Significant",0.433425377554628,0.740501530495982,0.0269
"Tb927.11.8400","Mitochondrial RNA processing endonuclease 1 (mRPN1)",0.01817862856225,0,"Not Significant",-0.01817862856225,1.0126801854811,1
"Tb927.11.8410","hypothetical protein, conserved",0.278111368434658,1.86966623150499,"Not Significant",-0.278111368434658,1.21260642225783,0.0135
"Tb927.11.8420","DnaJ domain containing protein, putative",0.195209210654005,1.15242734085789,"Not Significant",-0.195209210654005,1.14489017340729,0.0704
"Tb927.11.8430","hypothetical protein, conserved",1.08911899250518,4.2572748686953,"Up in MF",-1.08911899250518,2.12744080842035,5.53e-05
"Tb927.11.8440","haloacid dehalogenase-like hydrolase, putative",3.60408917876875,4.66154350639539,"Up in MF",-3.60408917876875,12.160150495671,2.18e-05
"Tb927.11.8450","Amastin surface glycoprotein, putative",-0.0187626041693493,0,"Not Significant",0.0187626041693493,0.987078956612876,1
"Tb927.11.8460","amastin-like protein",1.66268750518356,5.1007268126824,"Up in MF",-1.66268750518356,3.16605760561359,7.93e-06
"Tb927.11.8470","zinc finger protein family member, putative",3.24390992829979,3.82681373158773,"Up in MF",-3.24390992829979,9.47358141277748,0.000149
"Tb927.11.8480","DNA polymerase kappa, putative",1.18611785399538,3.64397414280688,"Up in MF",-1.18611785399538,2.27539632565345,0.000227
"Tb927.11.8490","DNA polymerase kappa, putative",1.0817838310543,3.88605664769316,"Up in MF",-1.0817838310543,2.11665161348244,0.00013
"Tb927.11.850","protein kinase, putative",0.236372446350505,0.6345120151091,"Not Significant",-0.236372446350505,1.17802686992161,0.232
"Tb927.11.8500","DNA polymerase kappa, putative",1.11372749523364,3.59859945921846,"Up in MF",-1.11372749523364,2.16404049368581,0.000252
"Tb927.11.8510","DNA polymerase kappa, putative",1.02558369193138,3.83863199776503,"Up in MF",-1.02558369193138,2.03578286363278,0.000145
"Tb927.11.8520","DNA polymerase kappa, putative",1.23025057570021,3.97061622231479,"Up in MF",-1.23025057570021,2.34607734349341,0.000107
"Tb927.11.8530","DNA polymerase kappa, putative",0.700404394239174,2.71896663275227,"Not Significant",-0.700404394239174,1.62496021290968,0.00191
"Tb927.11.8580","DNA polymerase kappa, putative",1.14782139586791,3.97469413473523,"Up in MF",-1.14782139586791,2.21579036622727,0.000106
"Tb927.11.860","leucine-rich repeat protein (LRRP), putative",0.0332657117450716,0.0670191780768018,"Not Significant",-0.0332657117450716,1.0233259258333,0.857
"Tb927.11.8680","DNA polymerase kappa, putative",1.17641732696272,3.83268266525182,"Up in MF",-1.17641732696272,2.26014812539388,0.000147
"Tb927.11.870","hypothetical protein, conserved",-0.0669725656768384,0.193141970481183,"Not Significant",0.0669725656768384,0.954639167408195,0.641
"Tb927.11.8700","hypothetical protein, conserved",0.421096601019171,1.67366413907125,"Not Significant",-0.421096601019171,1.3389449080196,0.0212
"Tb927.11.8710","hypothetical protein, conserved",0.564588276625052,3.31875876262441,"Not Significant",-0.564588276625052,1.47896537463589,0.00048
"Tb927.11.8720","Leishmanolysin-like peptidase, putative",1.56703359699646,4.33629907461035,"Up in MF",-1.56703359699646,2.9629485953867,4.61e-05
"Tb927.11.8730","Cell division control protein 48, putative",0.146301787051135,0.728158393463501,"Not Significant",-0.146301787051135,1.1067288375655,0.187
"Tb927.11.8740","Protein of unknown function (DUF423), putative",1.90259723503483,4.3269790928711,"Up in MF",-1.90259723503483,3.73885684843471,4.71e-05
"Tb927.11.8750","hypothetical protein, conserved",0.419631725942244,1.21467016498923,"Not Significant",-0.419631725942244,1.33758606811526,0.061
"Tb927.11.8760","hypothetical protein, conserved",0.700781147060151,3.22475374025976,"Not Significant",-0.700781147060151,1.62538461881073,0.000596
"Tb927.11.8770","ATP-dependent RNA helicase FAL1, putative",-0.223713039929235,1.13253251214095,"Not Significant",0.223713039929235,0.856358602098064,0.0737
"Tb927.11.8780","hypothetical protein, conserved",0.468181279117163,3.08512818245995,"Not Significant",-0.468181279117163,1.38336444213363,0.000822
"Tb927.11.8790","target SNARE, putative",0.921837918030403,3.18243463044022,"Not Significant",-0.921837918030403,1.89452728542868,0.000657
"Tb927.11.880","cyclophilin a",-1.44917426003508,3.33068311943389,"Down in MF",1.44917426003508,0.366230979727748,0.000467
"Tb927.11.8800","hypothetical protein, conserved",-0.388034942749161,2.59859945921846,"Not Significant",0.388034942749161,0.764169751609376,0.00252
"Tb927.11.8810","hypothetical protein, conserved",0.356937075235009,1.64781748188864,"Not Significant",-0.356937075235009,1.28070400076778,0.0225
